id_cliente,genero,regiao,faixa_etaria,renda_mensal,score_bureau,tempo_emprego_meses,y_real,score_modelo_v1,pred_v1,score_modelo_v2,pred_v2,obs_internas
C01228,F,Sul,41-60,7228.74,662,102,0,0.714942,1,0.678922,1,
C01229,M,Nordeste,41-60,5241.02,608,159,1,0.876291,1,0.706004,1,
C01230,M,Sudeste,26-40,1643.91,592,59,0,0.219025,0,0.29349,0,
C01231,F,Sudeste,26-40,1317.15,455,42,0,0.021779,0,0.036208,0,
C01232,M,Centro-Oeste,60+,3654.3,644,220,1,0.944887,1,0.685169,1,
C01233,F,Nordeste,60+,1809.1,566,155,0,0.690815,1,0.417899,0,
C01234,F,Sul,26-40,5559.23,658,49,0,0.5801,1,0.73458,1,
C01235,F,Sudeste,26-40,1551.42,316,0,0,0.00995,0,0.031791,0,
C01236,M,Sudeste,41-60,2793.88,690,193,1,0.941755,1,0.758913,1,
C01237,F,Nordeste,60+,2320.62,675,189,0,0.938699,1,0.756114,1,
C01238,F,Nordeste,41-60,5174.86,572,117,1,0.581161,1,0.473276,0,
C01239,F,Nordeste,41-60,3912.4,594,76,1,0.497061,0,0.547458,1,
C01240,M,Sudeste,18-25,3374.03,655,47,1,0.468015,0,0.634585,1,
C01241,M,Sudeste,41-60,6181.02,696,228,1,0.984983,1,0.887566,1,
C01242,M,Sudeste,60+,5065.46,658,231,1,0.958235,1,0.717263,1,
C01243,M,Sul,18-25,1115.27,544,0,0,0.032137,0,0.105729,0,
C01244,M,Sul,18-25,2714.05,756,35,1,0.534779,1,0.739142,1,
C01245,F,Nordeste,26-40,3675.14,611,114,0,0.694877,1,0.604696,1,
C01246,M,Sul,41-60,2698.16,561,93,1,0.377307,0,0.350041,0,
C01247,F,Sudeste,18-25,2240.51,512,0,0,0.026757,0,0.088888,0,
C01248,F,Sudeste,60+,2903.42,597,198,1,0.925997,1,0.682938,1,
C01249,F,Centro-Oeste,26-40,2419.74,641,36,0,0.30081,0,0.493536,0,
C01250,M,Norte,41-60,7906.48,678,172,0,0.977068,1,0.926666,1,
C01251,F,Sudeste,41-60,3395.73,674,177,0,0.953008,1,0.837081,1,
C01252,F,Sudeste,41-60,3934.64,647,120,1,0.786544,1,0.697509,1,
C01253,M,Sul,18-25,4201.07,693,20,1,0.630343,1,0.843076,1,
C01254,F,Sudeste,41-60,3113.53,634,106,1,0.727988,1,0.670445,1,
C01255,F,Sudeste,60+,2423.37,480,171,0,0.417786,0,0.143261,0,
C01256,F,Nordeste,26-40,3978.51,637,55,0,0.340239,0,0.461714,0,
C01257,M,Sul,26-40,3976.16,527,79,0,0.411903,0,0.441738,0,
C01258,F,Centro-Oeste,41-60,4487.64,489,150,0,0.392541,0,0.182442,0,
C01259,F,Nordeste,41-60,4311.08,615,115,1,0.753461,1,0.672549,1,
C01260,M,Nordeste,18-25,1664.97,531,0,0,0.025377,0,0.083266,0,
C01261,F,Sudeste,41-60,6113.25,465,118,0,0.427394,0,0.313844,0,
C01262,F,Sul,26-40,1601.8,486,55,0,0.04423,0,0.061635,0,
C01263,F,Sul,26-40,3622.97,666,49,1,0.494786,0,0.654628,1,
C01264,F,Sudeste,41-60,3202.54,627,110,0,0.57473,1,0.490611,0,
C01265,M,Sul,60+,5154.48,582,206,1,0.915788,1,0.632765,1,
C01266,F,Nordeste,26-40,3077.77,523,58,0,0.22869,0,0.313129,0,
C01267,F,Sul,26-40,3925.7,780,76,0,0.904803,1,0.927482,1,
C01268,M,Sudeste,18-25,1516.5,620,30,0,0.145804,0,0.277314,0,
C01269,F,Sudeste,41-60,4730.91,688,128,1,0.929579,1,0.883079,1,
C01270,M,Sudeste,26-40,3390.79,667,77,1,0.670414,1,0.715147,1,
C01271,F,Nordeste,18-25,2797.38,698,0,1,0.193861,0,0.488959,0,
C01272,F,Sudeste,41-60,3599.18,656,132,1,0.843446,1,0.73525,1,
C01273,F,Centro-Oeste,18-25,2590.3,621,0,0,0.09784,0,0.291827,0,
C01274,F,Sudeste,18-25,1975.69,702,5,1,0.403557,0,0.717406,1,
C01275,M,Centro-Oeste,26-40,3503.25,682,48,1,0.608425,1,0.754354,1,
C01276,F,Nordeste,26-40,1740.52,555,54,1,0.171864,0,0.247146,0,
C01277,M,Sudeste,26-40,1000.0,486,28,0,0.040824,0,0.08545,0,
C01278,M,Nordeste,18-25,1000.0,643,0,0,0.052503,0,0.163477,0,
C01279,F,Sudeste,26-40,3387.79,650,5,1,0.352171,0,0.675892,1,
C01280,M,Sul,18-25,1363.13,591,16,0,0.058037,0,0.144435,0,
C01281,M,Sudeste,26-40,2236.59,620,78,0,0.42427,0,0.457101,0,
C01282,M,Sudeste,41-60,4498.42,614,163,1,0.922417,1,0.789139,1,
C01283,F,Sudeste,41-60,6373.72,670,162,0,0.950336,1,0.866611,1,
C01284,F,Nordeste,60+,5914.62,615,169,1,0.879655,1,0.682047,1,
C01285,M,Centro-Oeste,18-25,2494.82,696,51,0,0.608054,1,0.740647,1,
C01286,M,Centro-Oeste,41-60,4405.4,628,146,1,0.780387,1,0.583473,1,
C01287,F,Centro-Oeste,18-25,2835.53,721,36,1,0.462137,0,0.672769,1,
C01288,F,Norte,41-60,8425.81,718,149,1,0.974631,1,0.943965,1,
C01289,F,Sudeste,26-40,2085.73,615,50,0,0.127243,0,0.196749,0,
C01290,F,Sudeste,26-40,2765.57,715,93,1,0.835322,1,0.830102,1,
C01291,M,Sudeste,41-60,4475.69,573,129,1,0.732496,1,0.591403,1,
C01292,F,Sudeste,26-40,2312.94,628,47,0,0.310884,0,0.459179,0,
C01293,F,Sul,60+,3008.32,537,137,1,0.647507,1,0.447574,0,
C01294,F,Sudeste,26-40,2678.73,507,14,0,0.084294,0,0.217976,0,
C01295,F,Sudeste,60+,3393.35,551,203,1,0.770159,1,0.334276,0,
C01296,F,Sul,26-40,7133.09,606,0,1,0.480495,0,0.80067,1,
C01297,F,Nordeste,26-40,1604.74,522,20,0,0.038073,0,0.090684,0,
C01298,M,Sudeste,41-60,1614.12,577,183,0,0.813301,1,0.471827,0,
C01299,F,Norte,41-60,3549.54,654,59,0,0.534462,1,0.652881,1,
C01300,F,Nordeste,41-60,4266.6,699,147,1,0.901152,1,0.793557,1,
C01301,M,Norte,26-40,2077.3,590,37,1,0.124762,0,0.225133,0,
C01302,M,Sul,41-60,5093.55,606,96,1,0.700189,1,0.681958,1,
C01303,M,Sudeste,41-60,4999.19,496,100,0,0.582533,1,0.531648,1,
C01304,M,Nordeste,26-40,5126.76,543,103,1,0.496677,0,0.439992,0,
C01305,F,Norte,26-40,1778.15,574,31,0,0.192253,0,0.342933,0,
C01306,F,Norte,26-40,4280.33,466,0,1,0.066555,0,0.215959,0,
C01307,F,Nordeste,26-40,5189.2,701,24,0,0.625967,1,0.835092,1,
C01308,F,Sudeste,41-60,3708.76,515,77,1,0.242662,0,0.269577,0,
C01309,M,Centro-Oeste,26-40,1766.69,539,37,0,0.05767,0,0.106977,0,
C01310,F,Sul,26-40,1000.0,344,21,0,0.005828,0,0.012568,0,
C01311,M,Sudeste,41-60,6991.37,683,145,1,0.931227,1,0.859387,1,
C01312,M,Nordeste,41-60,5728.1,677,109,1,0.850136,1,0.81616,1,
C01313,F,Norte,18-25,2058.78,606,2,0,0.173556,0,0.441336,0,
C01314,M,Sudeste,60+,3737.37,595,239,0,0.925589,1,0.533047,1,
C01315,F,Nordeste,18-25,2398.49,597,0,1,0.115724,0,0.327889,0,
C01316,F,Nordeste,26-40,2367.36,601,63,0,0.284089,0,0.352636,0,
C01317,M,Nordeste,41-60,3158.4,659,102,1,0.735819,1,0.695841,1,
C01318,F,Sudeste,26-40,7170.22,730,69,0,0.897248,1,0.93111,1,
C01319,M,Sudeste,41-60,1492.45,474,90,0,0.061413,0,0.049997,0,
C01320,M,Sudeste,41-60,6437.67,705,171,1,0.953233,1,0.859395,1,
C01321,M,Sudeste,41-60,4770.84,622,164,0,0.825614,1,0.584783,1,
C01322,F,Sudeste,26-40,2490.2,712,57,1,0.420508,0,0.537984,1,
C01323,F,Nordeste,26-40,7001.12,762,84,1,0.897899,1,0.915828,1,
C01324,F,Sudeste,18-25,3935.32,701,58,1,0.73572,1,0.827287,1,
C01325,M,Nordeste,41-60,5249.63,564,189,1,0.880581,1,0.602984,1,
C01326,F,Sudeste,26-40,1839.14,523,85,0,0.105028,0,0.096453,0,
C01327,F,Nordeste,26-40,1954.12,553,0,0,0.094083,0,0.280954,0,
C01328,M,Sudeste,18-25,1000.0,571,24,0,0.044439,0,0.097506,0,
C01329,F,Norte,26-40,4153.93,612,30,1,0.386032,0,0.618395,1,
C01330,F,Sudeste,60+,2343.9,540,162,0,0.646037,1,0.346459,0,
C01331,F,Sudeste,26-40,3821.14,596,84,1,0.566388,1,0.584484,1,
C01332,M,Nordeste,26-40,4579.21,618,56,0,0.683694,1,0.788638,1,
C01333,M,Nordeste,26-40,1415.86,510,34,0,0.038302,0,0.073194,0,
C01334,M,Nordeste,41-60,1365.68,416,113,0,0.064751,0,0.035899,0,
C01335,M,Centro-Oeste,60+,2457.31,440,130,0,0.132882,0,0.062935,0,
C01336,F,Sudeste,41-60,2384.42,455,132,0,0.113635,0,0.051862,0,
C01337,M,Norte,41-60,4044.85,596,126,0,0.6945,1,0.558199,1,
C01338,M,Nordeste,26-40,3819.59,638,115,1,0.762898,1,0.683951,1,
C01339,M,Sudeste,41-60,2211.13,430,93,0,0.083435,0,0.066059,0,
C01340,F,Sul,26-40,4065.61,657,0,1,0.353265,0,0.698272,1,
C01341,F,Nordeste,26-40,2924.61,679,62,0,0.655647,1,0.747486,1,
C01342,M,Sudeste,26-40,2306.14,462,46,0,0.037781,0,0.061586,0,
C01343,F,Sudeste,41-60,2748.21,538,105,0,0.385195,0,0.313051,0,
C01344,F,Nordeste,41-60,7761.44,703,163,1,0.970044,1,0.918039,1,
C01345,F,Nordeste,26-40,3414.56,541,18,0,0.07256,0,0.180274,0,
C01346,F,Nordeste,60+,9662.71,793,236,1,0.995533,1,0.962734,1,
C01347,M,Sudeste,41-60,5060.0,722,203,1,0.983581,1,0.914311,1,
C01348,M,Nordeste,41-60,1896.93,560,178,0,0.532178,1,0.194621,0,
C01349,M,Centro-Oeste,26-40,2108.15,529,51,0,0.183916,0,0.272935,0,
C01350,F,Nordeste,18-25,1406.25,560,0,1,0.106003,0,0.302951,0,
C01351,M,Centro-Oeste,41-60,8809.04,633,133,1,0.893713,1,0.820485,1,
C01352,M,Sudeste,26-40,2628.67,695,56,1,0.425913,0,0.546488,1,
C01353,M,Sul,18-25,1000.0,490,0,1,0.044032,0,0.136452,0,
C01354,F,Nordeste,26-40,7880.87,805,80,1,0.962975,1,0.972543,1,
C01355,M,Centro-Oeste,26-40,3047.05,564,18,1,0.208459,0,0.437996,0,
C01356,M,Sul,26-40,2850.37,550,100,0,0.198974,0,0.158115,0,
C01357,F,Centro-Oeste,26-40,2859.29,491,0,0,0.059681,0,0.193197,0,
C01358,M,Sudeste,18-25,2840.96,636,54,1,0.39251,0,0.526737,1,
C01359,F,Sudeste,41-60,2293.04,587,109,0,0.570299,1,0.477469,0,
C01360,F,Nordeste,41-60,5319.96,702,91,0,0.705482,1,0.704773,1,
C01361,F,Sudeste,26-40,5461.41,544,31,0,0.329709,0,0.552682,1,
C01362,M,Nordeste,41-60,3841.6,604,107,1,0.698485,1,0.634989,1,
C01363,F,Sul,26-40,3383.53,767,43,1,0.7971,1,0.897423,1,
C01364,M,Sudeste,26-40,4564.59,623,86,0,0.489954,0,0.495466,0,
C01365,M,Sudeste,41-60,11704.93,744,165,1,0.982031,1,0.950987,1,
C01366,M,Centro-Oeste,41-60,3736.47,652,115,0,0.721499,1,0.636543,1,
C01367,F,Norte,41-60,5676.99,654,91,0,0.737578,1,0.742975,1,
C01368,M,Sudeste,26-40,3953.53,540,119,0,0.503229,1,0.378986,0,
C01369,F,Nordeste,26-40,8411.38,566,30,1,0.269232,0,0.484611,0,
C01370,M,Sudeste,26-40,2015.63,550,37,1,0.23055,0,0.38553,0,
C01371,M,Nordeste,26-40,5005.97,861,115,1,0.978482,1,0.972294,1,
C01372,F,Nordeste,41-60,4814.91,648,182,1,0.950191,1,0.819711,1,
C01373,M,Sudeste,26-40,2949.26,711,90,1,0.7244,1,0.727166,1,
C01374,M,Sul,60+,2252.73,628,223,1,0.923258,1,0.580325,1,
C01375,F,Nordeste,41-60,7723.7,641,162,1,0.944096,1,0.85182,1,
C01376,M,Norte,26-40,1440.85,584,51,0,0.198538,0,0.290788,0,
C01377,M,Sudeste,41-60,2715.16,523,156,1,0.602026,1,0.326831,0,
C01378,F,Sudeste,26-40,4058.21,690,58,1,0.775662,1,0.855749,1,
C01379,F,Nordeste,41-60,3707.64,630,85,1,0.58279,1,0.600365,1,
C01380,M,Sudeste,26-40,2496.11,689,39,1,0.265716,0,0.433071,0,
C01381,F,Sudeste,41-60,1847.87,458,79,0,0.13085,0,0.132905,0,
C01382,F,Sudeste,26-40,3287.88,734,80,0,0.81305,1,0.840778,1,
C01383,F,Nordeste,26-40,1912.67,474,0,0,0.024769,0,0.080166,0,
C01384,F,Nordeste,26-40,2171.13,613,79,1,0.238272,0,0.249548,0,
C01385,F,Nordeste,41-60,2701.19,462,97,1,0.221452,0,0.184113,0,
C01386,M,Sul,26-40,2692.21,588,73,0,0.196715,0,0.22376,0,
C01387,M,Centro-Oeste,18-25,2830.02,634,28,1,0.280581,0,0.503382,1,
C01388,M,Sudeste,18-25,2472.01,741,9,0,0.494541,0,0.781931,1,
C01389,M,Sudeste,41-60,4032.35,613,117,0,0.791218,1,0.710145,1,
C01390,F,Norte,41-60,3491.83,669,118,1,0.780342,1,0.696579,1,
C01391,F,Sul,26-40,4029.54,702,41,1,0.634593,1,0.796911,1,
C01392,F,Nordeste,41-60,4041.91,596,148,0,0.766146,1,0.562192,1,
C01393,M,Sudeste,26-40,3431.62,605,37,0,0.253963,0,0.434705,0,
C01394,F,Nordeste,41-60,3515.06,521,126,0,0.532485,1,0.375668,0,
C01395,F,Nordeste,18-25,1846.22,592,21,0,0.102755,0,0.229601,0,
C01396,F,Nordeste,26-40,3869.01,694,48,1,0.579457,1,0.734358,1,
C01397,F,Sudeste,60+,8033.85,720,216,1,0.987958,1,0.925269,1,
C01398,F,Sudeste,26-40,3990.78,597,108,0,0.618291,1,0.544852,1,
C01399,F,Sul,18-25,1462.95,514,0,0,0.024312,0,0.078493,0,
C01400,M,Centro-Oeste,41-60,2735.17,586,126,1,0.574496,1,0.418854,0,
C01401,F,Sudeste,41-60,4024.4,719,149,0,0.951004,1,0.888484,1,
C01402,F,Sudeste,26-40,3824.26,609,65,0,0.252373,0,0.320017,0,
C01403,F,Nordeste,18-25,1117.76,598,0,0,0.085449,0,0.254844,0,
C01404,M,Sul,41-60,3222.29,567,107,0,0.621104,1,0.543194,1,
C01405,M,Sudeste,18-25,1543.22,701,46,0,0.590912,1,0.734302,1,
C01406,M,Sudeste,26-40,1932.56,673,66,0,0.484024,0,0.567958,1,
C01407,F,Nordeste,41-60,4350.16,524,80,0,0.552304,1,0.579977,1,
C01408,F,Centro-Oeste,26-40,2304.82,469,8,1,0.068735,0,0.192166,0,
C01409,M,Centro-Oeste,26-40,2313.14,535,17,0,0.092991,0,0.228575,0,
C01410,F,Sudeste,18-25,2362.32,698,0,1,0.353355,0,0.692407,1,
C01411,F,Sudeste,41-60,3320.05,636,182,1,0.826045,1,0.508551,1,
C01412,M,Centro-Oeste,26-40,2616.48,541,11,0,0.115992,0,0.297278,0,
C01413,M,Nordeste,41-60,2815.47,512,165,0,0.648387,1,0.338571,0,
C01414,F,Centro-Oeste,18-25,2272.54,769,68,1,0.697599,1,0.769399,1,
C01415,M,Sudeste,26-40,2061.86,616,59,0,0.355899,0,0.458158,0,
C01416,M,Sudeste,41-60,3983.61,611,155,1,0.752287,1,0.517353,1,
C01417,M,Sudeste,41-60,3866.09,529,129,1,0.538628,1,0.37326,0,
C01418,F,Norte,41-60,2703.27,485,111,0,0.159262,0,0.103801,0,
C01419,M,Sudeste,26-40,3361.01,581,125,0,0.74813,1,0.62078,1,
C01420,F,Nordeste,18-25,1058.1,525,0,0,0.015256,0,0.049179,0,
C01421,F,Sudeste,26-40,3220.66,646,60,0,0.484173,0,0.599082,1,
C01422,F,Sudeste,26-40,3637.42,575,33,0,0.160937,0,0.313703,0,
C01423,M,Centro-Oeste,18-25,1350.89,560,49,0,0.047692,0,0.074023,0,
C01424,M,Nordeste,41-60,2259.48,453,118,0,0.137984,0,0.078162,0,
C01425,F,Nordeste,26-40,2339.98,553,13,0,0.141536,0,0.339023,0,
C01426,F,Sul,18-25,1381.32,605,47,0,0.302409,0,0.434968,0,
C01427,M,Norte,60+,4895.02,595,264,1,0.97759,1,0.733929,1,
C01428,M,Sudeste,26-40,6702.28,772,100,1,0.868424,1,0.863796,1,
C01429,M,Sudeste,60+,2310.1,632,207,1,0.919264,1,0.628848,1,
C01430,F,Sul,26-40,6887.69,721,38,1,0.728594,1,0.870812,1,
C01431,F,Sudeste,18-25,2814.14,759,43,1,0.695459,1,0.832821,1,
C01432,M,Sul,41-60,2609.99,565,163,1,0.680616,1,0.383859,0,
C01433,M,Sudeste,41-60,4892.75,658,148,1,0.874817,1,0.741983,1,
C01434,M,Sudeste,60+,3536.5,644,171,0,0.898619,1,0.70944,1,
C01435,F,Sudeste,26-40,7885.17,843,126,1,0.982492,1,0.974056,1,
C01436,M,Nordeste,41-60,5166.85,794,206,1,0.991724,1,0.95485,1,
C01437,F,Nordeste,26-40,4014.02,699,124,1,0.902657,1,0.848522,1,
C01438,F,Nordeste,26-40,7920.34,547,30,0,0.357146,0,0.594865,1,
C01439,F,Sudeste,60+,2226.04,728,226,1,0.970492,1,0.79115,1,
C01440,M,Nordeste,26-40,6398.47,617,140,1,0.845243,1,0.71913,1,
C01441,M,Sul,26-40,5267.18,714,107,1,0.843199,1,0.814583,1,
C01442,M,Sudeste,26-40,4700.62,699,52,1,0.782461,1,0.873577,1,
C01443,M,Nordeste,60+,3323.14,644,214,0,0.953217,1,0.738261,1,
C01444,M,Nordeste,26-40,3063.89,651,58,0,0.496002,0,0.617455,1,
C01445,F,Sudeste,41-60,5647.98,597,88,1,0.573579,1,0.584861,1,
C01446,M,Sudeste,26-40,3208.18,610,63,0,0.255447,0,0.327165,0,
C01447,M,Nordeste,26-40,6685.0,651,52,1,0.627249,1,0.765069,1,
C01448,M,Sudeste,18-25,1978.59,695,60,0,0.574228,1,0.678107,1,
C01449,M,Sudeste,26-40,2011.85,494,8,0,0.057638,0,0.164725,0,
C01450,M,Nordeste,60+,5629.58,660,208,1,0.973068,1,0.853283,1,
C01451,M,Sul,41-60,3620.23,438,113,0,0.200454,0,0.129576,0,
C01452,F,Sudeste,26-40,1912.49,543,25,0,0.086857,0,0.192881,0,
C01453,F,Sudeste,26-40,2793.85,626,84,0,0.503771,1,0.519038,1,
C01454,M,Nordeste,41-60,2884.51,473,147,0,0.555907,1,0.312385,0,
C01455,F,Nordeste,26-40,2852.37,537,0,0,0.079089,0,0.249026,0,
C01456,F,Sudeste,18-25,1897.06,594,0,0,0.062094,0,0.194376,0,
C01457,M,Sudeste,18-25,1435.42,614,46,0,0.30648,0,0.445595,0,
C01458,M,Sudeste,26-40,4281.11,762,113,1,0.875995,1,0.840688,1,
C01459,F,Nordeste,60+,1306.99,546,142,0,0.302781,0,0.135576,0,
C01460,M,Norte,26-40,3466.85,733,102,1,0.850383,1,0.830164,1,
C01461,F,Sudeste,18-25,1716.1,485,0,0,0.029714,0,0.099111,0,
C01462,F,Sudeste,41-60,1741.38,475,131,0,0.271035,0,0.142652,0,
C01463,M,Norte,41-60,1489.48,511,110,0,0.095557,0,0.059292,0,
C01464,F,Nordeste,41-60,3833.99,739,162,1,0.951338,1,0.867839,1,
C01465,M,Sudeste,26-40,3990.99,660,86,1,0.731493,1,0.746674,1,
C01466,F,Sudeste,26-40,7965.98,778,34,1,0.864465,1,0.946802,1,
C01467,M,Sudeste,41-60,2745.16,622,131,1,0.71915,1,0.56262,1,
C01468,M,Nordeste,26-40,3493.6,685,83,1,0.839718,1,0.85609,1,
C01469,F,Sudeste,18-25,1696.71,610,0,0,0.055218,0,0.175314,0,
C01470,F,Nordeste,18-25,2894.02,703,0,1,0.404392,0,0.740648,1,
C01471,M,Centro-Oeste,26-40,3314.34,703,83,1,0.762024,1,0.785036,1,
C01472,F,Sudeste,26-40,4296.06,496,26,0,0.134296,0,0.287183,0,
C01473,M,Centro-Oeste,18-25,1909.71,617,19,0,0.182382,0,0.378388,0,
C01474,F,Centro-Oeste,18-25,1000.0,423,0,0,0.007286,0,0.022625,0,
C01475,M,Sul,18-25,2192.77,629,12,0,0.278608,0,0.55778,1,
C01476,M,Sudeste,26-40,2358.41,457,34,0,0.050739,0,0.097495,0,
C01477,M,Sudeste,41-60,1905.53,370,92,0,0.027075,0,0.020593,0,
C01478,M,Nordeste,26-40,5616.7,671,88,1,0.680516,1,0.687723,1,
C01479,M,Sudeste,26-40,4392.38,785,36,1,0.873037,1,0.946468,1,
C01480,F,Sudeste,18-25,1734.8,609,45,1,0.193152,0,0.309785,0,
C01481,M,Nordeste,41-60,6715.03,842,226,1,0.996826,1,0.976921,1,
C01482,M,Sudeste,41-60,2136.25,615,127,0,0.681537,1,0.527407,1,
C01483,F,Nordeste,18-25,2965.77,663,10,1,0.394385,0,0.696527,1,
C01484,M,Norte,41-60,4277.34,679,175,1,0.936843,1,0.798829,1,
C01485,F,Norte,18-25,1509.49,700,15,1,0.309566,0,0.583263,1,
C01486,F,Norte,41-60,9587.9,698,163,1,0.952934,1,0.876844,1,
C01487,M,Nordeste,26-40,3206.95,705,112,1,0.707652,1,0.623221,1,
C01488,M,Sudeste,26-40,5598.07,754,35,1,0.810124,1,0.918128,1,
C01489,M,Nordeste,26-40,4879.51,840,94,1,0.944633,1,0.94775,1,
C01490,F,Sudeste,26-40,2670.64,599,39,0,0.440788,0,0.627048,1,
C01491,M,Sul,41-60,2239.28,569,181,1,0.792676,1,0.453604,0,
C01492,F,Centro-Oeste,41-60,4003.21,634,114,1,0.709338,1,0.62565,1,
C01493,M,Nordeste,26-40,2649.17,474,31,0,0.036235,0,0.075126,0,
C01494,M,Sudeste,41-60,3349.58,496,197,0,0.721057,1,0.303166,0,
C01495,F,Sudeste,18-25,2698.53,669,25,1,0.440476,0,0.685028,1,
C01496,F,Sudeste,41-60,2896.15,641,143,0,0.762506,1,0.57494,1,
C01497,M,Sudeste,41-60,3920.91,547,117,0,0.625049,1,0.509702,1,
C01498,F,Nordeste,26-40,6123.47,580,52,1,0.514521,1,0.662489,1,
C01499,M,Nordeste,41-60,2692.48,507,124,0,0.319095,0,0.19071,0,
C01500,M,Centro-Oeste,26-40,5954.33,672,97,0,0.873086,1,0.867013,1,
C01501,F,Sudeste,26-40,2604.32,564,17,0,0.133656,0,0.30315,0,
C01502,M,Sudeste,18-25,2220.3,523,41,1,0.108649,0,0.192472,0,
C01503,M,Sudeste,18-25,1792.24,630,0,0,0.138826,0,0.384912,0,
C01504,M,Sudeste,18-25,1709.36,608,47,0,0.09661,0,0.155708,0,
C01505,M,Centro-Oeste,41-60,6030.19,569,133,1,0.62889,1,0.450471,0,
C01506,F,Norte,41-60,1479.03,467,82,0,0.136507,0,0.131273,0,
C01507,F,Sul,60+,1493.63,562,115,0,0.212818,0,0.132642,0,
C01508,F,Nordeste,26-40,7029.7,753,79,1,0.853388,1,0.885892,1,
C01509,M,Norte,26-40,2154.22,612,69,1,0.430447,0,0.497156,0,
C01510,F,Sudeste,60+,1479.69,471,171,0,0.542324,1,0.216548,0,
C01511,M,Sudeste,26-40,3321.76,620,59,0,0.505026,1,0.620232,1,
C01512,M,Sul,41-60,10739.11,711,214,1,0.983992,1,0.907272,1,
C01513,F,Centro-Oeste,41-60,5180.31,599,91,1,0.739918,1,0.738358,1,
C01514,M,Norte,41-60,4393.81,721,185,1,0.960473,1,0.850378,1,
C01515,M,Centro-Oeste,26-40,1622.63,375,37,0,0.010879,0,0.019279,0,
C01516,M,Nordeste,41-60,4238.94,786,147,1,0.975585,1,0.946232,1,
C01517,M,Sudeste,41-60,2523.95,541,134,0,0.579751,1,0.386276,0,
C01518,M,Sudeste,26-40,5019.83,829,90,1,0.923512,1,0.931677,1,
C01519,F,Norte,60+,3675.43,646,236,1,0.966841,1,0.741978,1,
C01520,M,Sudeste,26-40,2253.16,579,49,0,0.2057,0,0.314821,0,
C01521,F,Sudeste,41-60,16259.77,802,170,1,0.993996,1,0.982933,1,
C01522,F,Sudeste,41-60,3313.64,508,98,0,0.205971,0,0.167283,0,
C01523,M,Centro-Oeste,41-60,5683.66,770,107,1,0.939315,1,0.929076,1,
C01524,M,Nordeste,41-60,5778.66,500,147,1,0.568887,1,0.340746,0,
C01525,F,Nordeste,18-25,1159.86,607,0,1,0.063125,0,0.199094,0,
C01526,M,Sudeste,41-60,6119.4,709,123,1,0.885424,1,0.831977,1,
C01527,F,Sudeste,26-40,2246.1,594,79,0,0.407693,0,0.433166,0,
C01528,F,Sudeste,41-60,6482.29,640,163,1,0.935508,1,0.827034,1,
C01529,F,Nordeste,18-25,2211.6,748,0,1,0.529943,1,0.825646,1,
C01530,F,Sudeste,18-25,3637.8,727,0,1,0.531969,1,0.831651,1,
C01531,F,Sudeste,41-60,3486.01,503,88,0,0.393444,0,0.382787,0,
C01532,M,Nordeste,41-60,2792.67,431,105,0,0.177386,0,0.123969,0,
C01533,F,Sudeste,26-40,4073.94,613,30,1,0.242853,0,0.439896,0,
C01534,M,Sul,26-40,3400.86,612,91,0,0.591068,1,0.581514,1,
C01535,M,Nordeste,26-40,1655.43,509,39,0,0.119349,0,0.209189,0,
C01536,M,Nordeste,26-40,4292.93,764,63,1,0.81215,1,0.877307,1,
C01537,F,Centro-Oeste,26-40,2531.65,674,66,1,0.580181,1,0.665031,1,
C01538,F,Sudeste,18-25,1635.15,628,0,0,0.143666,0,0.39219,0,
C01539,F,Sudeste,26-40,5683.51,592,0,1,0.279443,0,0.620989,1,
C01540,M,Norte,26-40,1578.27,546,61,0,0.252446,0,0.320493,0,
C01541,F,Nordeste,26-40,2886.55,669,68,0,0.50527,1,0.589257,1,
C01542,M,Nordeste,41-60,2799.8,622,168,0,0.786309,1,0.507228,1,
C01543,F,Nordeste,18-25,1384.99,467,0,0,0.009112,0,0.029638,0,
C01544,M,Sudeste,26-40,4699.77,726,45,1,0.734936,1,0.857843,1,
C01545,F,Sudeste,26-40,2275.21,602,22,0,0.092985,0,0.211938,0,
C01546,M,Nordeste,18-25,1121.06,503,30,1,0.035175,0,0.073229,0,
C01547,M,Sul,18-25,1000.0,599,27,1,0.123907,0,0.250412,0,
C01548,F,Nordeste,18-25,3076.93,700,54,1,0.635332,1,0.757433,1,
C01549,F,Nordeste,26-40,6254.23,465,17,0,0.083418,0,0.208917,0,
C01550,F,Sudeste,41-60,9411.11,676,160,0,0.965251,1,0.910022,1,
C01551,M,Sudeste,26-40,3634.86,737,107,1,0.878637,1,0.852671,1,
C01552,M,Nordeste,26-40,7793.9,575,73,0,0.567433,1,0.639589,1,
C01553,F,Sudeste,18-25,2154.83,566,15,1,0.147286,0,0.342161,0,
C01554,M,Sudeste,41-60,1915.56,641,182,0,0.808206,1,0.466987,0,
C01555,F,Nordeste,18-25,3052.68,759,30,1,0.68328,1,0.853526,1,
C01556,F,Sudeste,41-60,4757.39,713,128,1,0.907521,1,0.85051,1,
C01557,F,Nordeste,60+,5022.48,562,157,1,0.67891,1,0.418634,0,
C01558,M,Centro-Oeste,26-40,3147.68,685,101,0,0.755786,1,0.723462,1,
C01559,M,Sudeste,26-40,4042.65,727,53,1,0.697411,1,0.813461,1,
